ed_id,ed_name,county,population_2006,score_2016,decile_2016,population_2011,score_2011,decile_2011,population_2016,score_2016,decile_2016
E22037/22045,Greenhall/Lackagh,North Tipperary,299,-1.509509364,1,368,-1.964354995,1,395,-1.815621023,1
E22038,Kilcomenty,North Tipperary,648,-1.589066304,1,672,-1.317235579,2,693,-1.68352964,1
E22039,Kilkeary,North Tipperary,590,-1.586648553,1,651,-1.582465506,1,660,-1.34054223,2
E22040,Killoscully,North Tipperary,387,-1.604729197,1,418,-1.402598231,2,457,-2.029781563,1
E22041,Kilmore,North Tipperary,642,0.346957987,8,682,1.126254114,9,688,0.59503772,8
E22042,Kilnaneave,North Tipperary,488,-1.169952469,3,473,-0.793047173,4,451,-0.988951805,3
E22043,Kilnarath,North Tipperary,311,-0.963312795,3,334,-0.835043342,4,331,-1.180871877,2
E22044,Knigh,North Tipperary,703,-0.836035444,4,776,-1.170005219,3,772,-0.813297776,4
E22046,Latteragh,North Tipperary,629,0.782417089,8,688,1.260510974,9,684,1.078012586,9
E22047,Monsea,North Tipperary,648,-1.416644393,2,681,-1.490608196,2,642,-1.444826735,2
E22048,Nenagh Rural,North Tipperary,1796,-1.347756221,2,1868,-1.188775554,3,1870,-1.381363487,2
E22049,Newport,North Tipperary,2121,0.089198635,7,2729,-0.248169846,6,2949,-0.286575694,6
E22050,Templederry,North Tipperary,157,-0.247943124,6,141,-0.065735774,7,123,0.156561675,7
E22051,Youghalarra,North Tipperary,877,-1.415504989,2,912,-1.596859179,1,915,-1.594534533,1
E22052,Borrisnafarney,North Tipperary,279,-1.597097635,1,296,-0.800560314,4,310,-1.142638096,3
E22053,Borrisnoe,North Tipperary,105,-0.971785339,3,107,-0.967462477,3,119,-1.896436523,1
E22054,Bourney East,North Tipperary,275,-1.080069806,3,255,-0.791850138,4,270,-1.771868118,1
E22055,Bourney West,North Tipperary,371,-0.638330977,5,387,-0.636247837,5,378,-0.67549332,5
E22056,Killavinoge,North Tipperary,405,-0.565591181,5,442,0.734827136,8,462,-0.451364089,6
E22057,Killea,North Tipperary,350,-1.316061616,2,381,-1.004412852,3,382,-0.600910246,5
E22058,Rathnaveoge,North Tipperary,252,-1.301041752,2,278,-1.633287978,1,262,-1.74034047,1
E22059,Roscrea,North Tipperary,5911,2.21757503,10,6318,2.520351835,10,6305,2.65145013,10
E22060,Timoney,North Tipperary,304,-0.723669375,4,349,-0.401747078,5,365,-0.535399664,5
E22061,Ballycahill,North Tipperary,390,-1.151650196,3,434,-1.633042511,1,439,-1.271778442,2
E22062,Ballymurreen,North Tipperary,231,-0.367916867,6,254,-0.133449327,6,271,-0.877714416,4
E22063,Borrisoleigh,North Tipperary,1184,-0.008311251,7,1231,0.550552595,8,1215,0.252694753,7
E22064,Drom,North Tipperary,1047,-1.599647313,1,1150,-1.418743051,2,1169,-1.404282189,2
E22065,Foilnaman,North Tipperary,290,0.378989742,8,332,-0.480539271,5,333,-0.795892093,4
E22066,Glenkeen,North Tipperary,389,-1.28077823,2,419,-1.832610593,1,427,-1.991114595,1
E22067,Gortkelly,North Tipperary,476,-1.373078683,2,526,-1.588292406,1,544,-1.38554437,2
E22068,Holycross,North Tipperary,1423,-0.678584055,5,1394,-0.804274271,4,1403,-1.019613942,3
E22069,Inch,North Tipperary,452,-0.52906607,5,413,-1.283394941,2,395,-0.581150044,5
E22070,Kilrush,North Tipperary,488,-1.281031651,2,523,-1.137614491,3,499,-1.107651765,3
E22071,Littleton,North Tipperary,1136,1.239069211,9,1088,1.299763932,9,1102,1.698306763,9
E22072,Longfordpass,North Tipperary,292,-0.85682925,4,298,-0.92121073,3,320,0.259663113,8
E22073,Loughmoe,North Tipperary,599,-1.526651029,1,638,-1.813941353,1,632,-1.136608045,3
E22074,Moyaliff,North Tipperary,382,-1.220008611,2,408,-1.010693139,3,394,-0.793879067,4
E22075,Moycarky,North Tipperary,490,-1.458693945,1,549,-0.830310413,4,517,-0.589028004,5
E22076,Moyne,North Tipperary,494,-0.803853485,4,532,-1.031814718,3,552,-0.826238819,4
E22077,Rahelty,North Tipperary,672,-1.364680123,2,765,-1.225136981,2,772,-1.105352257,3
E22078,Templetouhy,North Tipperary,821,0.656713841,8,849,0.28429221,7,816,0.689792679,8
E22079,Thurles Rural,North Tipperary,2142,-1.0293692,3,2300,-1.19510012,3,2314,-0.617944776,5
E22080,Twomileborris,North Tipperary,831,-0.918677476,4,807,-0.726971546,4,877,-0.079914438,7
E22081,Upperchurch,North Tipperary,314,-0.557905986,5,329,-1.36343974,2,299,-1.309028459,2
E23082,Carrickbeg Urban,South Tipperary,1415,2.324734048,10,1534,2.873055345,10,1496,2.763683294,10
E23083,Carrick-on-Suir Urban,South Tipperary,4441,4.144126571,10,4352,4.404157806,10,4398,4.387881878,10
E23084,Cashel Urban,South Tipperary,2413,2.691444602,10,2275,3.037938068,10,2412,3.580574666,10
E23085,Clonmel East Urban,South Tipperary,3920,1.462328684,9,3922,1.393839369,9,3963,1.841362413,9
E23086,Clonmel West Urban,South Tipperary,6126,3.366949886,10,5699,3.420393691,10,5563,3.816666072,10
E23087,Tipperary East Urban,South Tipperary,2674,5.031221959,10,2467,5.260015497,10,2409,5.755289115,10
E23088,Tipperary West Urban,South Tipperary,1741,1.620750406,9,1855,2.316351636,10,1819,2.721819478,10
E23089,Carrick-on-Suir Rural,South Tipperary,498,-0.864861249,4,501,-0.654170958,5,503,-0.716889411,4
E23090,Garrangibbon,South Tipperary,634,1.070476017,9,634,0.83328523,8,639,0.782842155,8
E23091,Kilmurry,South Tipperary,318,-0.293699331,6,342,-0.008683289,7,354,0.152029916,7
E23092,Newtown,South Tipperary,382,1.206007796,9,422,1.47136046,9,416,1.268751744,9
E23093,Ardmayle,South Tipperary,567,0.076501775,7,635,1.238461677,9,577,1.03528631,9
E23094,Ardsallagh,South Tipperary,463,-1.383432994,2,435,-0.549019362,5,434,-0.759148396,4
E23095,Ballysheehan,South Tipperary,480,-1.03358557,3,499,-1.654329963,1,499,-1.201525466,2
E23096,Cashel Rural,South Tipperary,1763,-0.517481717,5,2680,0.576663878,8,2971,1.379672179,9
E23097,Clogher,South Tipperary,220,-1.680885733,1,244,-1.353953524,2,232,-1.723637123,1
E23098,Cloneen,South Tipperary,410,0.00883681,7,462,-0.350421716,6,510,-0.844714869,4
E23099,Clonoulty East,South Tipperary,518,-0.5011249,5,530,-0.005464139,7,523,-0.105624232,7
E23100,Clonoulty West,South Tipperary,667,-0.588627331,5,672,-0.451855327,5,669,-0.137820309,6
E23101,Colman,South Tipperary,395,-1.157051299,3,451,-0.575143969,5,440,-1.047379591,3
E23102,Cooleagh,South Tipperary,519,-1.323368488,2,541,-0.316309391,6,549,-0.107834958,7
E23103,Drangan,South Tipperary,625,-0.392572229,6,667,0.204844105,7,671,0.552580152,8
E23104,Fethard,South Tipperary,788,1.779228214,9,900,2.361428916,10,873,3.410491197,10
E23105,Gaile,South Tipperary,727,-0.371206734,6,761,-0.448617413,5,746,-0.431013989,6
E23106,Graigue,South Tipperary,144,-0.446917314,6,153,-0.676984242,4,146,-0.629001401,5
E23107,Greystown,South Tipperary,430,-0.268552953,6,445,0.823570723,8,425,0.573195895,8
E23108,Killeenasteena,South Tipperary,676,-1.717050537,1,708,-1.550585314,1,692,-1.450903516,2
E23109,Killenaule,South Tipperary,1180,1.002437422,9,1238,1.634437104,9,1150,1.981507215,9
E23110,Kilpatrick,South Tipperary,994,-0.263887597,6,970,0.312559532,7,897,-0.039983266,7
E23111,Knockgraffon,South Tipperary,751,-0.720951138,4,782,-0.450070034,5,780,-0.328308952,6
E23112,Magorban,South Tipperary,534,-1.041046403,3,639,-1.449688309,2,624,-0.912909895,4
E23113,Nodstown,South Tipperary,473,-1.230051722,2,543,-1.368475577,2,567,-0.929523797,3
E23114,Oughterleague,South Tipperary,511,-0.350938079,6,553,-0.194201491,6,533,0.281751013,8
E23115,Peppardstown,South Tipperary,1327,0.783015314,8,1352,1.596720697,9,1393,1.98081724,9
E23116,Tullamain,South Tipperary,692,-0.195770855,6,683,-0.269323541,6,676,-0.015936544,7
E23117,Ardfinnan,South Tipperary,990,0.02010771,7,1117,0.394202118,8,1103,0.453890131,8
E23118,Ballybacon,South Tipperary,409,-0.949881269,3,457,-0.520386428,5,472,-1.1379374,3
E23119,Ballyporeen,South Tipperary,878,0.245315606,7,952,0.526499634,8,921,0.414274231,8
E23120,Burncourt,South Tipperary,386,0.513196798,8,419,-0.386074831,6,451,-0.311649337,6
E23121,Caher,South Tipperary,1205,0.285353789,8,1153,0.237611583,7,1134,0.338781095,8
E23122,Clogheen,South Tipperary,957,0.527377959,8,961,1.11038262,9,942,1.25055227,9
E23123,Coolagarranroe,South Tipperary,501,-0.594542649,5,530,-0.681249999,4,565,-0.191762226,6
E23124,Derrygrath,South Tipperary,608,-1.696916778,1,653,-1.39477593,2,707,-1.392920703,2
E23125,Kilcommon,South Tipperary,2150,2.200846382,10,2134,2.599422624,10,2117,2.839148774,10
E23126,Kilcoran,South Tipperary,432,-0.884830443,4,522,-0.667363301,4,531,-0.522102725,5
E23127,Mortlestown,South Tipperary,1455,1.116274014,9,1721,1.744445634,9,1777,2.044424776,9
E23128,Newcastle,South Tipperary,583,0.051260541,7,680,0.684234338,8,727,0.673993926,8
E23129,Tubbrid,South Tipperary,550,-0.841143425,4,593,-0.706213967,4,607,-0.457581781,5
E23130,Tullaghmelan,South Tipperary,964,-0.841774761,4,1024,-0.196358707,6,1068,-0.263190468,6
E23131,Tullaghorton,South Tipperary,262,-1.255722675,2,277,-1.128707849,3,270,-0.56436016,5
E23132,Ballyclerahan,South Tipperary,997,-0.98949245,3,1045,-0.836915206,4,1082,-0.909860265,4
E23133,Clonmel Rural,South Tipperary,4653,0.748786891,8,5553,0.624182144,8,5652,0.923936524,9
E23134,Inishlounaght,South Tipperary,3091,-1.151689975,3,3324,-0.687565045,4,3348,-0.035690018,7
E23135,Kilcash,South Tipperary,671,-0.942231293,4,824,-0.81771935,4,808,-0.740878029,4
E23137/23136,Kilsheelan/Killaloan,South Tipperary,1197,-0.435941597,6,1460,0.475877239,8,1436,0.425384251,8
E23138,Kiltinan,South Tipperary,300,-0.583350108,5,332,-0.432762879,5,313,-0.060409115,7
E23139,Lisronagh,South Tipperary,793,-0.122891779,7,905,0.418811955,8,883,0.347220836,8
E23140,Anner,South Tipperary,366,-1.533439491,1,416,-0.552044481,5,372,-0.812119448,4
E23141,Ballingarry,South Tipperary,710,1.139053216,9,757,1.653420175,9,708,1.163862393,9
E23142,Ballyphilip,South Tipperary,400,0.216539317,7,415,0.916020407,8,448,1.043443363,9
E23143,Buolick,South Tipperary,588,1.151470608,9,652,1.491150341,9,621,1.688646685,9
E23144,Crohane,South Tipperary,223,-0.887634984,4,251,-0.862813532,4,254,-0.733821678,4
E23145,Farranrory,South Tipperary,473,2.409027559,10,479,2.825227856,10,482,1.758380096,9
E23146,Fennor,South Tipperary,554,-0.790720394,4,539,-0.655819305,5,511,-0.671806253,5
E23147,Kilcooly,South Tipperary,290,-0.427146161,6,291,-0.24793771,6,312,-0.821321795,4
E23148,Kilvemnon,South Tipperary,374,-0.949825359,3,433,-0.778752534,4,429,-0.815126839,4
E23149,Modeshil,South Tipperary,314,-0.063570282,7,348,-0.650886107,5,346,-0.440300393,6
E23150,Mullinahone,South Tipperary,813,1.532000052,9,862,1.768268268,9,859,2.229298028,10
E23151,New Birmingham,South Tipperary,483,2.235806666,10,435,2.84456545,10,432,2.52441581,10
E23152,Poyntstown,South Tipperary,191,0.658297739,8,178,1.158361428,9,176,0.76500669,8
E23153,Ballycarron,South Tipperary,257,-1.020984321,3,347,-0.707194188,4,337,-1.213061042,2
E23154,Ballygriffin,South Tipperary,253,-1.533280077,1,250,-1.014719492,3,258,-0.858230169,4
E23155,Ballykisteen,South Tipperary,668,-0.212796486,6,788,0.06110329,7,761,-0.171147167,6
E23156,Bansha,South Tipperary,819,0.605736713,8,868,1.348491174,9,845,0.966320255,9
E23157,Bruis,South Tipperary,312,-1.1896114,3,326,-0.907748428,3,329,-0.501850446,5
E23158,Cappagh,South Tipperary,810,0.348793232,8,907,0.43497026,8,875,0.522127715,8
E23159,Clonbeg,South Tipperary,647,-0.404971433,6,746,-0.282416177,6,734,-0.50763346,5
E23160,Cullen,South Tipperary,284,-0.237700748,6,282,-0.300256269,6,289,0.1645166,7
E23161,Curraheen,South Tipperary,302,-0.320505805,6,285,-0.595255434,5,288,-0.739359946,4
E23162,Donohill,South Tipperary,629,-0.961608139,3,644,-0.158990843,6,636,-0.375921344,6
E23163,Drumwood,South Tipperary,497,-1.156029457,3,559,-0.723013958,4,578,-1.296782872,2
E23164,Emly,South Tipperary,602,0.564059065,8,729,1.084649162,9,664,1.031208674,9
E23165,Glengar,South Tipperary,266,-1.028894216,3,273,-0.716517687,4,258,-0.386738907,6
E23166,Golden,South Tipperary,788,-0.651847151,5,802,0.266206913,7,810,0.257295432,8
E23167,Kilfeakle,South Tipperary,471,-1.625308483,1,461,-0.881119234,4,449,-1.096424275,3
E23168,Killadriffe,South Tipperary,521,-0.645831713,5,533,-0.496333132,5,545,-0.28502877,6
E23169,Kilmucklin,South Tipperary,510,-1.263791228,2,561,-0.920535697,3,551,-0.084877204,7
E23170,Lattin,South Tipperary,488,-0.138494714,7,526,-0.732473486,4,493,-0.37777834,6
E23171,Rathlynin,South Tipperary,318,-0.542339442,5,394,-1.309915864,2,370,-0.938775447,3
E23172,Rodus,South Tipperary,243,-0.607894386,5,255,-0.481280471,5,250,-0.746564477,4
E23173,Shronell,South Tipperary,389,-0.781367095,4,403,-0.770145812,4,370,-0.734546858,4
E23174,Solloghodbeg,South Tipperary,218,-1.638809043,1,238,-1.426122405,2,222,-1.060322975,3
E23175,Templeneiry,South Tipperary,406,-0.430796987,6,428,-0.288566979,6,400,-0.029104287,7
E23176,Thomastown,South Tipperary,391,-1.394979333,2,401,-0.205967632,6,403,-0.786829612,4
E23177,Tipperary Rural,South Tipperary,1905,-1.072140862,3,2188,-0.263935725,6,2143,0.564182983,8
E24001,Ballybeg North,Waterford City,2590,8.784808411,10,2789,8.147367482,10,2757,7.229237447,10
E24002/24006,Ballybeg South/Ballynaneashagh,Waterford City,305,1.813747048,9,297,-1.065877301,3,309,1.458610433,9
E24003,Ballybricken West,Waterford City,155,3.040463329,10,130,2.3475706,10,145,2.131280546,10
E24004,Ballymaclode,Waterford City,1323,-2.368283768,1,1321,-2.217504104,1,1247,-2.112708358,1
E24005,Ballynakill,Waterford City,2202,-1.164673666,3,2150,-1.739410024,1,2125,-1.277532342,2
E24007,Ballytruckle,Waterford City,5048,2.617281489,10,5917,2.978292161,10,5938,2.81413134,10
E24008,Bilberry,Waterford City,590,4.146568202,10,718,2.795076096,10,802,3.872733277,10
E24009,Centre A,Waterford City,669,3.562053984,10,679,3.705152068,10,791,4.820573932,10
E24010,Centre B,Waterford City,287,4.572427623,10,233,4.316567025,10,236,4.335175214,10
E24011,Cleaboy,Waterford City,2941,0.953055913,9,2576,0.663726824,8,2556,0.95599805,9
E24012,Custom House A,Waterford City,367,6.619069138,10,287,4.802330031,10,353,5.208066524,10
E24013,Custom House B,Waterford City,301,5.884290838,10,213,3.345392868,10,269,7.514046468,10
E24014,Farranshoneen,Waterford City,5370,-1.360906155,2,5465,-1.409519466,2,5607,-1.132243891,3
E24015,Ferrybank,Waterford City,936,2.577910488,10,911,2.123260282,10,858,2.068625603,9
E24016,Gracedieu,Waterford City,382,0.227196622,7,1234,2.98297848,10,1662,4.501708751,10
E24017,Grange North,Waterford City,1046,3.376690147,10,934,2.975368349,10,883,3.335403019,10
E24018,Grange South,Waterford City,1832,2.452962177,10,2656,2.544776082,10,2722,2.172759077,10
E24019,Grange Upper,Waterford City,2604,0.310345431,8,2327,0.12993228,7,2412,0.143912189,7
E24020,Kilbarry,Waterford City,814,0.161167284,7,982,0.473520483,8,1137,0.968847211,9
E24021,Kingsmeadow,Waterford City,1398,3.965314906,10,1106,3.357493766,10,1093,3.717792001,10
E24022,Larchville,Waterford City,862,6.24421852,10,942,7.955864114,10,944,8.020461913,10
E24023,Lisduggan,Waterford City,1091,5.446802561,10,1052,5.964216949,10,993,6.175718446,10
E24024,Military Road,Waterford City,868,3.516266302,10,821,3.37241066,10,763,3.536845624,10
E24025,Morrisson's Avenue East,Waterford City,504,3.831873912,10,560,4.519328556,10,510,3.465378973,10
E24026,Morrisson's Avenue West,Waterford City,316,3.947998372,10,295,4.841810161,10,300,4.621352622,10
E24027,Morrisson's Road,Waterford City,576,6.377170474,10,508,6.168645657,10,490,6.412464876,10
E24028,Mount Sion,Waterford City,760,6.422652648,10,747,6.157780369,10,849,6.312888187,10
E24029,Newport's Square,Waterford City,561,6.076289097,10,556,6.425152066,10,543,6.75732385,10
E24030,Newtown,Waterford City,1186,-0.965342718,3,1106,-1.275606746,2,1064,-1.184759867,2
E24031,Park,Waterford City,1435,3.181302689,10,1382,2.265073843,10,1520,3.961039448,10
E24032,Poleberry,Waterford City,1338,2.448721516,10,1055,3.052015044,10,1357,3.518271644,10
E24033,Roanmore,Waterford City,894,5.343996349,10,814,6.48601714,10,812,6.176213828,10
E24034,Shortcourse,Waterford City,332,7.065321878,10,274,7.936744837,10,301,7.482682889,10
E24035,Slievekeale,Waterford City,649,2.154540048,10,592,2.691804907,10,593,2.344717629,10
E24036,The Glen,Waterford City,629,4.66512563,10,566,5.245544546,10,742,6.452090506,10
E24037,Ticor North,Waterford City,2171,-0.016220464,7,2164,0.254901276,7,2152,0.521139912,8
E24038,Ticor South,Waterford City,416,-0.680703101,5,373,-0.087169737,7,381,0.758003016,8
E25001,Dungarvan No. 1 Urban,Waterford,4680,4.136084852,10,4717,4.246644816,10,4787,4.371899422,10
E25002,Dungarvan No. 2 Urban,Waterford,3133,-0.063378687,7,3274,0.185923407,7,3440,0.106237099,7
E25003,Ballydurn,Waterford,168,-1.290352519,2,180,-1.003623561,3,186,-0.114796282,7
E25004,Carrickbeg Rural,Waterford,459,-0.956905491,3,445,-1.264617536,2,450,-0.832926495,4
E25005,Clonea,Waterford,406,0.198296111,7,433,0.790574237,8,430,0.258015062,8
E25006,Fenoagh,Waterford,218,-0.381433558,6,234,-0.239656869,6,214,-0.884288264,4
E25007,Glen,Waterford,404,-0.685733512,5,449,-0.633547356,5,423,-0.432899203,6
E25008,Kilmeadan,Waterford,702,1.867446326,9,729,2.314719799,10,746,2.178481465,10
E25009,Mothel,Waterford,445,-0.110925601,7,474,-0.369047299,6,462,-0.440879441,6
E25010,Portlaw,Waterford,1393,0.942042618,9,1598,1.804724453,9,1629,1.582813504,9
E25011,Rathgormuck,Waterford,176,-0.601177873,5,197,-0.46296256,5,236,-1.480765575,2
E25012,Ross,Waterford,265,-0.687330604,5,286,-0.692933977,4,279,-1.313763623,2
E25013,Ballymacarbry,Waterford,436,-0.007769946,7,470,0.175276545,7,511,-0.151209542,6
E25014,Graignagower,Waterford,470,-0.693973011,5,514,-0.178594054,6,521,-0.419702454,6
E25015,Gurteen,Waterford,335,-0.710499146,4,376,-0.966151866,3,354,-0.890058567,4
E25016,Kilmacomma,Waterford,484,0.053157303,7,491,-0.12957839,6,465,-0.542393668,5
E25017,Kilronan,Waterford,164,-1.031830678,3,218,-1.3639891,2,214,-1.56243876,1
E25018,St. Mary's,Waterford,635,-1.17079664,3,726,-0.848510958,4,685,-0.949715131,3
E25019,Aird Mhór,Waterford,171,-0.220870332,6,194,-0.605400666,5,206,-0.404309401,6
E25020,Baile Mhac Airt,Waterford,369,0.825782487,8,351,0.647724937,8,362,-0.089495631,7
E25021,Bohadoon,Waterford,236,-0.889302669,4,268,-1.202470072,2,301,-1.162812774,2
E25022,Cappagh,Waterford,370,-1.429838897,2,370,-1.465985714,2,361,-1.307952302,2
E25023,Carriglea,Waterford,562,-1.332466094,2,562,-1.280765415,2,533,-1.45680062,2
E25024,Clonea,Waterford,1779,-1.215127809,2,2123,-0.902575285,4,2280,-0.848658465,4
E25025,Colligan,Waterford,611,-1.632282777,1,660,-1.566095886,1,703,-1.60637886,1
E25026,Coumaraglin,Waterford,230,-0.212259661,6,239,-0.88404206,4,247,-1.024882077,3
E25027,Dromana,Waterford,542,0.536545289,8,765,0.009816755,7,790,-0.240114215,6
E25028,Dromore,Waterford,191,-1.006609165,3,259,-0.589817236,5,241,-0.435496767,6
E25029,Dungarvan Rural,Waterford,1449,-0.759761652,4,1867,-0.54941194,5,1902,-0.22983833,6
E25030,Keereen,Waterford,241,0.349185818,8,227,0.079394477,7,227,0.539077696,8
E25031,Knockaunbrandaun,Waterford,155,0.334660613,8,211,0.128418292,7,210,0.317465368,8
E25032,Modelligo,Waterford,274,-1.27480027,2,327,-1.450793809,2,328,-0.723451538,4
E25033,Mountstuart,Waterford,76,1.054770686,9,92,0.480379918,8,89,0.052101798,7
E25034,An Rinn,Waterford,1191,0.933596426,9,1350,0.080865664,7,1365,-0.257780949,6
E25035,Seskinan,Waterford,434,-0.16526717,6,455,0.065119428,7,414,-0.09217582,7
E25036,Whitechurch,Waterford,209,-0.300025367,6,216,-0.776953389,4,205,-0.875220718,4
E25037,Annestown,Waterford,769,-0.708850889,5,816,-0.480242932,5,822,-0.929233302,3
E25038,Ballylaneen,Waterford,261,-0.794898325,4,262,-0.292636921,6,263,-0.609413598,5
E25039,Carrigcastle,Waterford,273,0.504387308,8,282,0.483914091,8,269,1.109232575,9
E25040,Comeragh,Waterford,473,0.88435317,9,477,2.239427212,10,435,1.457446765,9
E25041,Dunhill,Waterford,221,-1.687909692,1,266,-1.815556917,1,247,-1.234546969,2
E25042,Fews,Waterford,252,-0.720847436,4,336,-0.349809786,6,347,-0.509793732,5
E25043,Fox's Castle,Waterford,386,-0.659004405,5,432,-0.643923651,5,457,-0.933757153,3
E25044,Gardenmorris,Waterford,402,0.002108497,7,416,0.328692266,7,426,0.082167727,7
E25045,Georgestown,Waterford,159,-0.360339228,6,186,-1.343041336,2,206,-1.54691199,1
E25046,Kilbarrymeaden,Waterford,280,-0.055505459,7,395,1.359680092,9,391,1.601947136,9
E25047,Kilmacthomas,Waterford,1316,1.957188106,9,1397,2.400982953,10,1367,2.41118783,10
E25048,Knockmahon,Waterford,423,-0.100206252,7,391,0.065771524,7,396,-0.273226055,6
E25049,Mountkennedy,Waterford,407,-1.439407011,2,449,-1.429228418,2,433,-1.532670669,1
E25050,Newtown,Waterford,455,-0.274709942,6,468,-0.078226843,7,471,-0.436796748,6
E25051,Stradbally,Waterford,740,0.251072459,7,772,0.401574474,8,808,0.238747253,7
E25052,Tinnasaggart,Waterford,88,0.362958592,8,98,-0.428610646,5,86,-0.814963074,4
E25053,Ballyduff,Waterford,292,-0.678402952,5,295,-0.259163192,6,306,-0.913034469,4
E25054,Ballyhane,Waterford,414,-0.444209768,6,454,-0.287583752,6,474,-0.39016191,6
